ID_PI,KPI,PI,Gebied,Eenheid,Ref_value_month_2,Ref_value_month_0,Ref_value_month_minus2,Date,Value,Score,Abs
4,Ecologie,Overige relevante verontreinigende stoffen,NL91MWK,[-],0,0,0,2011,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL91MWK,[-],0,0,0,2012,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL91MWK,[-],0,0,0,2013,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL91MWK,[-],0,0,0,2014,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_IJSSELMEER,[-],0,0,0,2009,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_IJSSELMEER,[-],0,0,0,2010,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_IJSSELMEER,[-],0,0,0,2011,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_IJSSELMEER,[-],0,0,0,2012,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_IJSSELMEER,[-],0,0,0,2013,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_IJSSELMEER,[-],0,0,0,2014,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_KETELMEER_VOSSEMEER,[-],0,0,0,2009,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_KETELMEER_VOSSEMEER,[-],0,0,0,2010,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_KETELMEER_VOSSEMEER,[-],0,0,0,2011,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_KETELMEER_VOSSEMEER,[-],0,0,0,2012,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_KETELMEER_VOSSEMEER,[-],0,0,0,2013,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_KETELMEER_VOSSEMEER,[-],0,0,0,2014,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_MARKERMEER,[-],0,0,0,2009,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_MARKERMEER,[-],0,0,0,2010,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_MARKERMEER,[-],0,0,0,2011,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_MARKERMEER,[-],0,0,0,2012,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_MARKERMEER,[-],0,0,0,2013,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_MARKERMEER,[-],0,0,0,2014,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_RANDMEREN_OOST,[-],0,0,0,2009,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_RANDMEREN_OOST,[-],0,0,0,2010,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_RANDMEREN_OOST,[-],0,0,0,2011,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_RANDMEREN_OOST,[-],0,0,0,2012,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_RANDMEREN_OOST,[-],0,0,0,2013,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_RANDMEREN_OOST,[-],0,0,0,2014,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_RANDMEREN_ZUID,[-],0,0,0,2009,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_RANDMEREN_ZUID,[-],0,0,0,2010,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_RANDMEREN_ZUID,[-],0,0,0,2011,0,1,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_RANDMEREN_ZUID,[-],0,0,0,2012,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_RANDMEREN_ZUID,[-],0,0,0,2013,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_RANDMEREN_ZUID,[-],0,0,0,2014,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_ZWARTEMEER,[-],0,0,0,2009,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_ZWARTEMEER,[-],0,0,0,2010,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_ZWARTEMEER,[-],0,0,0,2011,0,0,0
4,Ecologie,Overige relevante verontreinigende stoffen,NL92_ZWARTEMEER,[-],0,0,0,2012,0,0,0
